"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,7, ,A9,335 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 3,920 "," 2,496 ",1988,1,A9, -   ,10/14/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,18, ,A2,656 SYCAMORE STREET                      ,            ,10312, 1 , -   , 1 ," 4,000 "," 1,064 ",1940,1,A2," 500,000 ",11/18/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6382,67, ,A1,139 TALLMAN STREET                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,275 ",1980,1,A1," 558,000 ",4/5/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6398,16, ,A5,5 OCEANVIEW AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,003 "," 1,016 ",1991,1,A5," 385,000 ",10/13/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6398,19, ,A5,9 OCEANVIEW AVENUE                       ,            ,10312, 1 , -   , 1 ," 2,467 "," 1,016 ",1991,1,A5, -   ,7/28/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6401,31, ,A1,15 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 8,000 "," 2,560 ",1950,1,A1, -   ,6/6/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6401,60, ,A1,616 BARCLAY AVENUE                       ,            ,10312, 1 , -   , 1 ," 10,000 "," 3,520 ",1999,1,A1," 670,000 ",2/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6402,39, ,A2,10 ALLEN PLACE                           ,            ,10312, 1 , -   , 1 ," 6,000 "," 2,040 ",1952,1,A2," 500,000 ",8/15/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,94, ,A1,5008 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 15,000 "," 1,960 ",1920,1,A1," 749,000 ",8/10/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6429,94, ,A1,5008 AMBOY ROAD                          ,            ,10312, 1 , -   , 1 ," 15,000 "," 1,960 ",1920,1,A1, -   ,4/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6431,174, ,A2,381 POILLON AVENUE                       ,            ,10312, 1 , -   , 1 ," 15,084 ", 816 ,1960,1,A2, -   ,6/27/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,4, ,A1,34 LYNCH STREET                          ,            ,10312, 1 , -   , 1 ," 3,800 "," 2,350 ",1980,1,A1," 680,000 ",12/1/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,6, ,A1,30 LYNCH STREET                          ,            ,10312, 1 , -   , 1 ," 3,640 "," 2,350 ",1980,1,A1, -   ,5/28/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6456,42, ,A1,429 BERTRAM AVENUE                       ,            ,10312, 1 , -   , 1 ," 11,340 "," 3,878 ",1997,1,A1, 1 ,2/23/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6459,12, ,A1,296 POILLON AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,000 "," 2,744 ",1987,1,A1," 645,000 ",6/29/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6462,40, ,A1,320 PHILIP AVENUE                        ,            ,10312, 1 , -   , 1 ," 6,120 "," 1,664 ",1960,1,A1, -   ,11/10/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,115, ,A7,77 NICOLOSI LOOP                         ,            ,10312, 1 , -   , 1 ," 14,660 "," 7,000 ",1988,1,A7," 1,500,000 ",2/8/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6475,150, ,A3,151 NICOLOSI DRIVE                       ,            ,10312, 1 , -   , 1 ," 21,065 "," 8,380 ",1997,1,A3," 2,000,000 ",8/24/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6499,106, ,A9,25 WENDY DRIVE                           ,            ,10312, 1 , -   , 1 ," 16,835 "," 3,500 ",1985,1,A9, -   ,9/22/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6517,60, ,A1,201 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 10,195 "," 3,834 ",1990,1,A1," 450,000 ",4/11/2016
5,ANNADALE                 ,01  ONE FAMILY DWELLINGS                    ,1,6523,15, ,A1,135 ARBUTUS AVENUE                       ,            ,10312, 1 , -   , 1 ," 4,620 "," 1,802 ",1945,1,A1," 699,000 ",8/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5406,1, ,B2,381 HAROLD AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,032 "," 3,803 ",2015,1,B2," 996,866 ",3/11/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5406,2, ,B2,385 HAROLD AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,132 "," 3,803 ",2015,1,B2," 1,002,976 ",4/6/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5425,48, ,B2,39 SANDGAP STREET                        ,            ,10312, 2 , -   , 2 ," 2,500 ", 710 ,2015,1,B2," 920,000 ",10/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,5426,17, ,B9,11 OCEAN DRIVEWAY                        ,            ,10312, 2 , -   , 2 ," 10,000 "," 1,440 ",1956,1,B9, 10 ,4/26/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6209,5, ,B2,182 SNEDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 2,600 "," 2,092 ",2005,1,B2," 573,000 ",11/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,34, ,B9,41 LUCY LOOP                             ,            ,10312, 2 , -   , 2 ," 5,070 "," 2,200 ",2000,1,B9, -   ,1/25/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,98, ,B2,1110 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 4,470 "," 3,500 ",2000,1,B2, -   ,8/6/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6212,114, ,B2,1160 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 19,950 "," 1,216 ",1910,1,B2," 722,500 ",2/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6215,38, ,B2,128 FABIAN STREET                        ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,591 ",2014,1,B2," 485,000 ",3/25/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,9, ,A5,1002 ARDEN AVENUE                        ,            ,10312, 1 , -   , 1 ," 2,550 "," 1,800 ",2005,1,B9, -   ,6/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6221,18, ,B3,1020 ARDEN AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,670 ", 960 ,1955,1,B3," 824,782 ",6/24/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,14, ,B2,16 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,392 ",2015,1,B2," 804,146 ",5/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,15, ,B2,20 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,600 ",2015,1,B2," 793,216 ",5/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,16, ,B2,24 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,392 ",2015,1,B2," 803,399 ",9/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,26, ,B9,38 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,825 "," 2,250 ",2004,1,B9, -   ,6/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,29, ,B9,46 JEANNETTE AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,825 "," 2,250 ",2004,1,B9," 625,000 ",12/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6222,49, ,B2,25 LORRAINE AVENUE                       ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,550 ",2015,1,B2," 794,233 ",2/18/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6226,39, ,B9,776 ANNADALE ROAD                        ,            ,10312, 2 , -   , 2 ," 5,370 "," 1,248 ",1925,1,B9, -   ,1/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6229,50, ,B2,135 EDGEGROVE AVENUE                     ,            ,10312, 2 , -   , 2 ," 8,000 "," 4,910 ",2002,1,B2, -   ,8/1/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,  ,6236,22, ,  ,182 STAFFORD AVENUE                      ,            ,10312, -   , -   , -   , -   , -   ,0,1,B2," 935,771 ",8/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1B,6236,24, ,V0,178 STAFFORD AVENUE                      ,            ,10312, 1 , -   , 1 ," 14,000 ", -   ,1980,1,B2," 935,771 ",8/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,  ,6236,26, ,  ,174 STAFFORD AVENUE                      ,            ,10312, -   , -   , -   , -   , -   ,0,1,B2," 935,771 ",8/5/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6237,15, ,B2,197 STAFFORD AVENUE                      ,            ,10312, 2 , -   , 2 ," 7,000 "," 4,171 ",2014,1,B2," 1,120,075 ",9/14/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6238,50, ,B9,179 VINELAND AVENUE                      ,            ,10312, 2 , -   , 2 ," 2,900 "," 2,100 ",2000,1,B9," 603,050 ",9/8/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6240,75, ,B2,7 FORNES PLACE                           ,            ,10312, 2 , -   , 2 ," 6,998 "," 2,800 ",2005,1,B2," 1,040,000 ",5/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6242,72, ,B2,25 SUMMIT PLACE                          ,            ,10312, 2 , -   , 2 ," 4,125 "," 3,400 ",2014,1,B2, -   ,6/24/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6243,8, ,B2,11 MOSELY AVENUE                         ,            ,10312, 2 , -   , 2 ," 8,040 "," 3,872 ",1980,1,B2," 780,000 ",9/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6249,230, ,B2,970 ANNADALE ROAD                        ,            ,10312, 2 , -   , 2 ," 9,135 "," 1,657 ",1950,1,B2," 622,000 ",4/18/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6250,37, ,B2,63 TENAFLY PL                            ,            ,10312, 2 , -   , 2 ," 4,699 "," 3,323 ",2014,1,B2, -   ,1/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6254,131, ,B2,137 SOUTH RAILROAD ST                    ,            ,10312, 2 , -   , 2 ," 3,950 "," 2,050 ",2002,1,B2," 725,000 ",10/4/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6265,33, ,B2,254 RENSSELAER AVENUE                    ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,624 ",1990,1,B2," 850,000 ",10/11/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6265,39, ,B2,286 JEFFERSON BOULEVARD                  ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,758 ",1975,1,B2," 775,000 ",4/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6268,40, ,B2,175 SINCLAIR AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 2,800 ",2002,1,B2," 755,000 ",6/22/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6269,2, ,B2,316 VINELAND AVENUE                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 3,140 ",2004,1,B2," 830,000 ",9/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6280,13, ,B2,410 EDGEGROVE AVENUE                     ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,026 ",1975,1,B2," 750,000 ",9/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6287,15, ,B9,33 RAMONA AVENUE                         ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,100 ",1985,1,B9, -   ,4/26/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6297,53, ,B2,477 IONIA AVENUE                         ,            ,10312, 2 , -   , 2 ," 6,000 "," 2,010 ",1970,1,B2, -   ,11/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6298,74, ,B2,263 DELMAR AVENUE                        ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,472 ",1978,1,B2," 723,000 ",9/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6301,3, ,B2,462 SHELDON AVENUE                       ,            ,10312, 2 , -   , 2 ," 12,000 "," 5,065 ",1999,1,B2," 970,000 ",7/28/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6305,71, ,B2,369 CROWN AVENUE                         ,            ,10312, 2 , -   , 2 ," 9,550 "," 3,620 ",1986,1,B2, -   ,5/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6305,71, ,B2,369 CROWN AVENUE                         ,            ,10312, 2 , -   , 2 ," 9,550 "," 3,620 ",1986,1,B2, -   ,4/26/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6320,75, ,B1,170 ALBEE AVENUE                         ,            ,10312, 2 , -   , 2 ," 3,600 "," 2,150 ",1975,1,B1," 200,000 ",11/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6350,40, ,B2,473 HOLDRIDGE AVENUE                     ,            ,10312, 2 , -   , 2 ," 9,879 "," 3,042 ",1985,1,B2," 1,290,000 ",11/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6352,3, ,B2,4774 HYLAN BOULEVARD                     ,            ,10312, 2 , -   , 2 ," 4,002 "," 2,200 ",1994,1,B2," 525,000 ",1/22/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6352,14, ,B2,466 HOLDRIDGE AVENUE                     ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,520 ",1988,1,B2," 860,000 ",12/9/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6356,61, ,B2,424 HAROLD AVENUE                        ,            ,10312, 2 , -   , 2 ," 4,173 "," 2,680 ",1996,1,B2, 1 ,2/24/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6356,77, ,B2,4719 HYLAN BOULEVARD                     ,            ,10312, 2 , -   , 2 ," 3,911 "," 2,600 ",1995,1,B2, -   ,4/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6359,48, ,B9,36 PEARE PLACE                           ,            ,10312, 2 , -   , 2 ," 5,000 "," 2,200 ",1980,1,B9," 655,000 ",2/1/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6360,1, ,B2,639 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 2,280 "," 1,700 ",1999,1,B2," 385,000 ",8/16/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6360,1, ,B2,639 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 2,280 "," 1,700 ",1999,1,B2," 295,000 ",4/13/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6360,30, ,B2,581 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,670 ",1987,1,B2," 780,000 ",4/27/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6361,74, ,B2,180 LENZIE STREET                        ,            ,10312, 2 , -   , 2 ," 6,205 "," 2,840 ",1983,1,B2," 720,000 ",5/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6393,18, ,B2,191 BOARDWALK AVENUE                     ,            ,10312, 2 , -   , 2 ," 12,313 "," 7,644 ",1945,1,B2," 1,450,000 ",7/21/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6399,31, ,B2,433 LIPSETT AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,103 "," 2,465 ",2015,1,B2," 845,147 ",2/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6401,66, ,B2,628 BARCLAY AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,850 ",1995,1,B2," 840,000 ",7/15/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,1, ,B2,60 ALLEN PLACE                           ,            ,10312, 2 , -   , 2 ," 4,838 "," 3,400 ",1995,1,B2, -   ,8/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,3, ,B2,4867 HYLAN BOULEVARD                     ,            ,10312, 2 , -   , 2 ," 4,400 "," 3,125 ",2014,1,B2," 745,868 ",2/23/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6402,7, ,B2,4875 HYLAN BOULEVARD                     ,            ,10312, 2 , -   , 2 ," 4,914 ", -   ,2015,1,B2," 775,000 ",4/14/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6403,16, ,B2,361 KINGHORN STREET                      ,            ,10312, 2 , -   , 2 ," 4,000 "," 3,200 ",2001,1,B2," 697,500 ",5/20/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6441,145, ,B2,88 NEWTON STREET                         ,            ,10312, 2 , -   , 2 ," 4,000 "," 3,326 ",2015,1,B2," 789,041 ",2/12/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,1, ,B2,319 POILLON AVENUE                       ,            ,10312, 2 , -   , 2 ," 6,500 "," 3,869 ",2007,1,B2," 992,793 ",8/30/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6442,35, ,B2,263 POILLON AVENUE                       ,            ,10312, 2 , -   , 2 ," 14,384 "," 2,061 ",2015,1,B2," 200,000 ",12/2/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6462,37, ,B2,310 PHILIP AVENUE                        ,            ,10312, 2 , -   , 2 ," 6,000 "," 3,192 ",1997,1,B2," 950,000 ",2/29/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,90, ,B3,70 POILLON AVENUE                        ,            ,10312, 2 , -   , 2 ," 15,000 "," 4,420 ",1970,1,B3, -   ,10/25/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6469,165, ,B2,24 COTTONTAIL COURT                      ,            ,10312, 2 , -   , 2 ," 10,440 "," 4,800 ",2000,1,B2," 1,215,000 ",7/6/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6511,107, ,B2,5190 AMBOY ROAD                          ,            ,10312, 2 , -   , 2 ," 3,523 "," 3,448 ",2004,1,B2, 500 ,3/17/2016
5,ANNADALE                 ,02  TWO FAMILY DWELLINGS                    ,1,6517,152, ,B2,207 ARBUTUS AVENUE                       ,            ,10312, 2 , -   , 2 ," 10,959 "," 2,967 ",1940,1,B2, -   ,8/15/2016
5,ANNADALE                 ,04  TAX CLASS 1 CONDOS                      ,1C,6226,1102, ,R6,736 ANNADALE ROAD                        ,A           ,10312, 1 , -   , 1 , -   , -   ,2012,1,R6," 605,000 ",6/30/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5407,11, ,V0,108 ELMBANK STREET                       ,            ,10312, 1 , -   , 1 ," 5,000 ", -   ,1910,1,V0," 960,000 ",8/24/2016
5,ANNADALE                 ,05  TAX CLASS 1 VACANT LAND                 ,1B,5426,10, ,V0,24 SANDGAP STREET                        ,            ,10312, -   , -   , -   ," 4,960 ", -   ,0,1,V0," 334,000 ",6/29/2016
