"BOROUGH
","NEIGHBORHOOD
","BUILDING CLASS CATEGORY
","TAX CLASS AT PRESENT
","BLOCK
","LOT
","EASE-MENT
","BUILDING CLASS AT PRESENT
","ADDRESS
","APARTMENT NUMBER
","ZIP CODE
","RESIDENTIAL UNITS
","COMMERCIAL UNITS
","TOTAL UNITS
","LAND SQUARE FEET
","GROSS SQUARE FEET
","YEAR BUILT
","TAX CLASS AT TIME OF SALE
","BUILDING CLASS AT TIME OF SALE
","SALE PRICE
","SALE DATE
"
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,67, ,A5,3346 BOUCK AVE                           ,            ,10469, 1 , -   , 1 ," 1,900 "," 1,681 ",1940,1,A5," 335,000 ",12/5/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,73, ,A5,1276 GIVAN AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,728 "," 1,920 ",1955,1,A5," 374,000 ",12/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,73, ,A5,1276 GIVAN AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,728 "," 1,920 ",1955,1,A5," 110,000 ",3/18/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,78, ,A5,1288 GIVAN AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,908 "," 2,176 ",1955,1,A5," 350,000 ",5/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,90, ,A5,3221 WILSON AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,000 "," 1,800 ",1940,1,A5," 370,000 ",6/29/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4734,110, ,A5,3272 BOUCK AVENUE                        ,            ,10469, 1 , -   , 1 ," 2,300 "," 1,782 ",1955,1,A5, 500 ,9/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4735,60, ,A5,3358 WILSON AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,900 "," 1,681 ",1930,1,A5," 380,000 ",9/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4736,42, ,A5,3310 FISH AVENUE                         ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,690 ",1935,1,A5," 343,000 ",2/8/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4736,162, ,A5,3352 FISH AVE                            ,            ,10469, 1 , -   , 1 ," 1,775 "," 1,585 ",1935,1,A5, -   ,9/1/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,28, ,A5,3325 FENTON AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,900 "," 1,909 ",1945,1,A5," 340,000 ",9/13/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4737,93, ,A5,3301 FENTON AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,942 "," 2,166 ",1945,1,A5," 400,000 ",8/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4739,24, ,A5,3211 FISH AVENUE                         ,            ,10469, 1 , -   , 1 ," 3,000 "," 1,742 ",1930,1,A5, -   ,5/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,8, ,A5,3249 FENTON AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,025 "," 1,280 ",1920,1,A5," 265,000 ",6/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4741,25, ,A5,3215 FENTON AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,050 "," 1,328 ",1920,1,A5, -   ,3/23/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,5, ,A5,3257 CORSA AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,260 ",1950,1,A5, -   ,1/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,7, ,A5,3253 CORSA AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,260 ",1950,1,A5," 400,000 ",6/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4742,14, ,A5,3239 CORSA AVENUE                        ,            ,10469, 1 , -   , 1 ," 2,300 "," 1,260 ",1950,1,A5," 310,000 ",2/1/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4745,46, ,A5,3322 MICKLE AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,520 "," 1,432 ",1970,1,A5, 10 ,3/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,3, ,A5,1508 GIVAN AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,800 "," 1,690 ",1955,1,A5, -   ,10/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,20, ,A5,3235 MICKLE AVENUE                       ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,759 ",1955,1,A5," 358,000 ",4/25/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4747,30, ,A1,3211 MICKLE AVENUE                       ,            ,10469, 1 , -   , 1 ," 2,850 "," 1,056 ",1940,1,A1," 182,000 ",9/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4749,15, ,A5,3345 TIEMANN                             ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,714 ",1955,1,A5," 247,000 ",10/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,1, ,A5,3358 TIEMANN AVENUE                      ,            ,10469, 1 , -   , 1 ," 2,798 "," 1,782 ",1950,1,A5," 170,000 ",12/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,1, ,A5,3358 TIEMANN                             ,            ,10469, 1 , -   , 1 ," 2,798 "," 1,782 ",1950,1,A5, -   ,7/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,24, ,A5,3327 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,539 ",1950,1,A5," 340,000 ",2/22/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,34, ,A5,3307 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,539 ",1950,1,A5," 10,000 ",7/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,36, ,A5,3303 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,890 ",1950,1,A5," 217,500 ",10/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,36, ,A5,3303 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,890 ",1950,1,A5," 266,600 ",2/2/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,50, ,A5,3322 TIEMANN AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,539 ",1950,1,A5, -   ,2/18/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4750,61, ,A5,3344 TIEMANN                             ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,890 ",1950,1,A5, -   ,11/24/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4765,66, ,A5,3152 KINGSLAND AVENUE                    ,            ,10469, 1 , -   , 1 ," 1,710 "," 1,116 ",1955,1,A5," 330,000 ",7/11/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,19, ,A5,3025A MICKLE AVENUE                      ,            ,10469, 1 , -   , 1 ," 3,125 "," 1,904 ",1975,1,A5, 10 ,5/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,24, ,A1,3017 MICKLE AVENUE                       ,            ,10469, 1 , -   , 1 ," 3,127 "," 1,224 ",1935,1,A1," 249,900 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4766,33, ,A1,1511 ADEE AVENUE                         ,            ,10469, 1 , -   , 1 ," 2,502 "," 1,530 ",1935,1,A1," 378,000 ",10/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4769,40, ,A5,3114 TIEMANN AVENUE                      ,            ,10469, 1 , -   , 1 ," 3,420 "," 1,620 ",1960,1,A5, -   ,4/20/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4773,16, ,A5,3039 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 2,890 "," 1,890 ",1955,1,A5," 439,000 ",5/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,37, ,A5,3010 WICKHAM AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,120 "," 1,384 ",1955,1,A5," 270,000 ",10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,37, ,A5,3010 WICKHAM AVE                         ,            ,10469, 1 , -   , 1 ," 1,120 "," 1,384 ",1955,1,A5," 503,335 ",2/22/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4775,38, ,A5,3012 WICKHAM AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,516 "," 1,384 ",1955,1,A5," 348,000 ",9/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4778,40, ,A2,3120 GRACE                               ,            ,10469, 1 , -   , 1 ," 3,650 "," 1,268 ",1950,1,A2, 1 ,9/23/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,11, ,A5,3039 GRACE AVENUE                        ,            ,10469, 1 , -   , 1 ," 2,653 "," 1,575 ",1960,1,A5," 352,000 ",7/22/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,39, ,A5,3008 ELY AVENUE                          ,            ,10469, 1 , -   , 1 ," 2,651 "," 1,260 ",1960,1,A5," 190,000 ",6/7/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,39, ,A5,3008 ELY AVENUE                          ,            ,10469, 1 , -   , 1 ," 2,651 "," 1,260 ",1960,1,A5, -   ,1/29/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4780,46, ,A5,3020 ELY AVENUE                          ,            ,10469, 1 , -   , 1 ," 2,651 "," 1,260 ",1960,1,A5," 320,000 ",11/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,28, ,A5,3029 EDSON AVE                           ,            ,10469, 1 , -   , 1 ," 1,706 "," 1,116 ",1955,1,A5, -   ,6/12/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,35, ,A5,3015 EDSON                               ,            ,10469, 1 , -   , 1 ," 1,692 "," 1,674 ",1955,1,A5," 245,000 ",10/17/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,35, ,A5,3015 EDSON AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,692 "," 1,674 ",1955,1,A5, 500 ,6/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4781,37, ,A5,3011 EDSON AVENUE                        ,            ,10469, 1 , -   , 1 ," 1,692 "," 1,674 ",1955,1,A5," 335,000 ",2/5/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4788,17, ,A2,2941 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 3,555 "," 1,380 ",1935,1,A2," 420,000 ",10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4791,32, ,A2,1831 ARNOW AVENUE                        ,            ,10469, 1 , -   , 1 ," 3,788 "," 1,740 ",1910,1,A2," 58,000 ",4/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4792,12, ,A1,2837 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 4,750 "," 1,063 ",1910,1,A1, -   ,4/25/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4793,32, ,A1,1757 BARTOW AVENUE                       ,            ,10469, 1 , -   , 1 ," 5,004 ", 840 ,1945,1,A1," 290,000 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,30, ,A1,1809 BARTOW AVENUE                       ,            ,10469, 1 , -   , 1 ," 5,004 "," 1,294 ",1925,1,A1," 119,000 ",11/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,30, ,A1,1809 BARTOW AVE                          ,            ,10469, 1 , -   , 1 ," 5,004 "," 1,294 ",1925,1,A1, -   ,6/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4794,51, ,A1,2844 WICKHAM AVENUE                      ,            ,10469, 1 , -   , 1 ," 2,375 "," 2,310 ",1935,1,A1, -   ,10/20/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,44, ,A5,2724 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 1,520 "," 1,088 ",1955,1,A5," 250,000 ",5/5/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4803,46, ,A5,2730 GUNTHER AVENUE                      ,            ,10469, 1 , -   , 1 ," 2,470 "," 1,088 ",1955,1,A5," 425,000 ",5/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4882,6, ,A5,3382 ELY AVE                             ,            ,10469, 1 , -   , 1 ," 1,900 "," 1,088 ",1901,1,A5," 288,400 ",7/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,6, ,A5,1271 E 222                               ,            ,10469, 1 , -   , 1 ," 2,642 "," 1,690 ",1950,1,A5," 420,000 ",12/16/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,6, ,A5,1271 EAST 222 STREET                     ,            ,10469, 1 , -   , 1 ," 2,642 "," 1,690 ",1950,1,A5," 250,000 ",7/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4897,80, ,A1,1260 EAST 223RD STREET                   ,            ,10466, 1 , -   , 1 ," 4,297 "," 1,920 ",1920,1,A1," 270,000 ",6/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,18, ,A5,1255 EAST 223 STREET                     ,            ,10466, 1 , -   , 1 ," 1,600 ", 960 ,1955,1,A5," 400,000 ",7/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,18, ,A5,1255 EAST 223 STREET                     ,            ,10466, 1 , -   , 1 ," 1,600 ", 960 ,1955,1,A5," 170,000 ",2/17/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,28, ,A5,1235 E 223                               ,            ,10466, 1 , -   , 1 ," 1,600 ", 960 ,1955,1,A5," 315,000 ",5/3/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4898,42, ,A5,1804 SCHIEFFELIN AVE                     ,            ,10466, 1 , -   , 1 ," 1,800 "," 1,534 ",1955,1,A5, -   ,10/31/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4899,50, ,A2,1212 EAST 225                            ,            ,10466, 1 , -   , 1 ," 2,685 "," 1,770 ",1930,1,A2, -   ,12/15/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,24, ,A5,1145B EAST 223 STREET                    ,            ,10466, 1 , -   , 1 ," 1,800 "," 1,534 ",1950,1,A5," 320,000 ",6/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4902,120, ,A5,1153A E. 223RD STREET                    ,            ,10466, 1 , -   , 1 ," 1,850 "," 1,534 ",1945,1,A5," 392,000 ",1/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4903,72, ,A5,1152 EAST 225TH STREET                   ,            ,10466, 1 , -   , 1 ," 1,152 "," 1,384 ",1970,1,A5," 280,000 ",4/14/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4916,31, ,A5,3619 DE REIMER AVENUE                    ,            ,10466, 1 , -   , 1 ," 1,827 "," 1,744 ",1964,1,A5," 410,000 ",8/2/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2,3538 BAYCHESTER AVENUE                   ,            ,10466, 1 , -   , 1 ," 2,900 ", 968 ,1920,1,A2," 450,000 ",11/4/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2,3538 BAYCHESTER AVENUE                   ,            ,10466, 1 , -   , 1 ," 2,900 ", 968 ,1920,1,A2," 190,000 ",6/9/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4918,27, ,A2,3538 BAYCHESTER AVE                      ,            ,10466, 1 , -   , 1 ," 2,900 ", 968 ,1920,1,A2, -   ,3/4/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4939,11, ,A5,3885 AMUNDSON AVENUE                     ,            ,10466, 1 , -   , 1 ," 1,800 "," 1,701 ",1957,1,A5," 383,400 ",8/29/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4939,33, ,A5,3831 AMUNDSON AVENUE                     ,            ,10466, 1 , -   , 1 ," 2,600 "," 1,860 ",1960,1,A5, -   ,6/9/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4943,53, ,A1,3697 SECOR AVENUE                        ,            ,10466, 1 , -   , 1 ," 2,856 "," 1,248 ",1925,1,A1," 420,000 ",3/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4944,45, ,A2,3698 SECOR AVENUE                        ,            ,10466, 1 , -   , 1 ," 2,175 ", 640 ,1932,1,A2," 280,000 ",11/21/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4944,52, ,A1,3712 SECOR AVENUE                        ,            ,10466, 1 , -   , 1 ," 6,289 "," 1,072 ",1925,1,A1," 355,000 ",9/21/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4945,37, ,A1,3707 HARPER AVE                          ,            ,10466, 1 , -   , 1 ," 2,500 "," 1,084 ",1930,1,A1," 360,000 ",11/21/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,9, ,A1,3708 HARPER AVENUE                       ,            ,10466, 1 , -   , 1 ," 2,375 ", 984 ,1930,1,A1," 360,000 ",7/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4946,16, ,A1,2180 LIGHT STREET                        ,            ,10466, 1 , -   , 1 ," 2,750 "," 1,084 ",1930,1,A1, 10 ,5/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4950,55, ,A5,3719 ROMBOUTS                            ,            ,10466, 1 , -   , 1 ," 1,800 "," 1,364 ",1925,1,A5," 243,239 ",6/10/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4950,60, ,A5,3709 ROMBOUTS AVENUE                     ,            ,10466, 1 , -   , 1 ," 1,806 "," 1,349 ",1925,1,A5," 310,000 ",9/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4952,52, ,A1,3629 PROVOST AVENUE                      ,            ,10466, 1 , -   , 1 ," 3,644 "," 1,280 ",1925,1,A1," 365,000 ",6/27/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4956,40, ,A5,3949 WILDER AVENUE                       ,            ,10466, 1 , -   , 1 ," 1,710 "," 1,116 ",1959,1,A5, -   ,5/18/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4956,46, ,A5,3933 WILDER AVENUE                       ,            ,10466, 1 , -   , 1 ," 1,710 "," 1,116 ",1959,1,A5," 241,500 ",9/19/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4956,46, ,A5,3933 WILDER AVENUE                       ,            ,10466, 1 , -   , 1 ," 1,710 "," 1,116 ",1959,1,A5," 300,600 ",1/25/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4956,48, ,A5,3929 WILDER AVENUE                       ,            ,10466, 1 , -   , 1 ," 1,710 "," 1,116 ",1959,1,A5," 246,000 ",8/26/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4957,35, ,A2,2058 STRANG AVENUE                       ,            ,10466, 1 , -   , 1 ," 5,000 ", 984 ,1920,1,A2," 383,000 ",3/22/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4959,25, ,A1,3952 HILL AVENUE                         ,            ,10466, 1 , -   , 1 ," 2,375 "," 1,479 ",1931,1,A1," 485,000 ",9/28/2016
2,BAYCHESTER               ,01  ONE FAMILY DWELLINGS                    ,1,4959,25, ,A1,3952 HILL AVENUE                         ,            ,10466, 1 , -   , 1 ," 2,375 "," 1,479 ",1931,1,A1," 160,000 ",5/13/2016
